trial_id,cycle,y
105,100,1.8687768765136785e-4
106,1,2.8555231672655845e-4
106,2,2.857241493295506e-4
106,3,2.7996044970012886e-4
106,4,2.767257299570076e-4
106,5,2.700126175939749e-4
106,6,2.695797757617495e-4
106,7,2.655292235490025e-4
106,8,2.584174290006295e-4
106,9,2.57000951958314e-4
106,10,2.491948652505265e-4
106,11,2.4370199573506014e-4
106,12,2.4097619101995328e-4
106,13,2.3967321440410564e-4
106,14,2.3700879374250071e-4
106,15,2.3643530001805896e-4
106,16,2.318028881027872e-4
106,17,2.27359673549879e-4
106,18,2.3007443478207144e-4
106,19,2.2741272707324422e-4
106,20,2.3451834525149468e-4
106,21,2.3634219969569315e-4
106,22,2.3184814685503282e-4
106,23,2.3402221087550092e-4
106,24,2.3333976582835868e-4
106,25,2.3207941070237776e-4
106,26,2.316069185138295e-4
106,27,2.3222012489565444e-4
106,28,2.3334708244969452e-4
107,1,3.444498811331111e-4
107,2,3.4353681868909826e-4
107,3,3.401237514820372e-4
107,4,3.318579253591118e-4
107,5,3.287710132769432e-4
107,6,3.172996825475227e-4
107,7,3.069470827073955e-4
107,8,2.9270305918625866e-4
107,9,2.751875366315514e-4
107,10,2.729042999069399e-4
107,11,2.535267983537334e-4
107,12,2.431509752778961e-4
107,13,2.3633833322387324e-4
107,14,2.2688361892000185e-4
107,15,2.1420997997973759e-4
107,16,2.0089174886046558e-4
107,17,1.9595117920033028e-4
107,18,1.9040211019062341e-4
107,19,1.8671542381270057e-4
107,20,1.822883318197911e-4
107,21,1.7270083097226785e-4
107,22,1.755326105806937e-4
107,23,1.675173874241582e-4
107,24,1.688812988128719e-4
107,25,1.7405912145939583e-4
107,26,1.7243028005130493e-4
107,27,1.75192104670595e-4
107,28,1.71945225711879e-4
107,29,1.771036882888422e-4
107,30,1.7960129609420413e-4
107,31,1.8586900170889915e-4
107,32,1.8697459711216585e-4
107,33,1.9738752431772483e-4
107,34,2.0724205327895303e-4
107,35,2.1618892697039663e-4
107,36,2.2608179855819924e-4
107,37,2.3364712139328455e-4
107,38,2.4775333553266515e-4
107,39,2.5332830569638074e-4
107,40,2.684173705819882e-4
107,41,2.83032247723135e-4
107,42,2.9442550664305e-4
107,43,3.073420638356276e-4
107,44,3.16129557405461e-4
107,45,3.252777549779006e-4
107,46,3.309905009399859e-4
107,47,3.380846391635338e-4
107,48,3.443956708524223e-4
107,49,3.484829781998824e-4
107,50,3.5035520135951804e-4
107,51,3.515175208530818e-4
107,52,3.473430054545558e-4
107,53,3.4635769085583195e-4
107,54,3.3407040286286856e-4
107,55,3.3011646750845256e-4
107,56,3.1869631543549477e-4
107,57,3.0975832014880545e-4
107,58,2.965353890115902e-4
107,59,2.839712063612629e-4
107,60,2.74972650587981e-4
107,61,2.607580861106862e-4
107,62,2.4907899589175097e-4
107,63,2.383888199696891e-4
107,64,2.2893884217019186e-4
107,65,2.1398244128509862e-4
107,66,2.0433450380979886e-4
107,67,1.9504400601890964e-4
107,68,1.9084542179492292e-4
107,69,1.8707584819728637e-4
107,70,1.8455971798795812e-4
107,71,1.7505544693358248e-4
107,72,1.739648406960593e-4
107,73,1.7820046919377755e-4
107,74,1.7448606443735135e-4
107,75,1.7191277914070012e-4
107,76,1.7174202860500078e-4
107,77,1.685950262128927e-4
107,78,1.7251990216634718e-4
107,79,1.7738614937731846e-4
107,80,1.7805886715585413e-4
107,81,1.8344110947322777e-4
107,82,1.9250994339641535e-4
107,83,1.9459225793768634e-4
107,84,2.0880907871262505e-4
107,85,2.0859880629033959e-4
107,86,2.228719728719295e-4
107,87,2.3352477940437818e-4
107,88,2.4417130528095514e-4
107,89,2.52098441240249e-4
107,90,2.6316374606379127e-4
107,91,2.7430050417434116e-4
107,92,2.9591080194095833e-4
107,93,3.014035515477779e-4
107,94,3.1468847621773433e-4
107,95,3.191935147227166e-4
107,96,3.315003418588597e-4
107,97,3.385503701264789e-4
107,98,3.4570663463424683e-4
107,99,3.502029283712369e-4
107,100,3.521377202697516e-4
108,1,2.843323758768817e-4
108,2,2.7807914420864945e-4
108,3,2.804248681399492e-4
108,4,2.761748507993093e-4
108,5,2.711818888533169e-4
108,6,2.6900990761704224e-4
108,7,2.6551682999896147e-4
108,8,2.573229782253817e-4
108,9,2.5567261589805784e-4
108,10,2.501947700968039e-4
108,11,2.4043453230781307e-4
108,12,2.397520823673662e-4
108,13,2.3749779721437595e-4
108,14,2.3757909577180056e-4
108,15,2.3524548793205758e-4
108,16,2.3090469188699413e-4
108,17,2.3122988798206752e-4
108,18,2.3238603515142963e-4
108,19,2.3414950119000295e-4
108,20,2.3349307899830828e-4
108,21,2.3288072359958786e-4
108,22,2.3193186836311365e-4
108,23,2.3443688086434588e-4
108,24,2.3437922991008487e-4
108,25,2.3283026659299627e-4
108,26,2.330484188970177e-4
108,27,2.3775388705439844e-4
108,28,2.2903342107474995e-4
108,29,2.3170491213534325e-4
108,30,2.4020894056972012e-4
108,31,2.343420339573602e-4
108,32,2.2742075226112672e-4
108,33,2.3506599227226017e-4
108,34,2.3261230199517994e-4
108,35,2.298149959598828e-4
108,36,2.349710683356461e-4
108,37,2.4005424357189696e-4
108,38,2.44180559332998e-4
108,39,2.3959781562589465e-4
108,40,2.5017991827995187e-4
108,41,2.5147012573767337e-4
108,42,2.5941909226198477e-4
108,43,2.618719744254382e-4
108,44,2.669296897619267e-4
108,45,2.727362156618331e-4
108,46,2.760566389748489e-4
108,47,2.8140772649298693e-4
108,48,2.820919913535997e-4
108,49,2.867752160672544e-4
108,50,2.8326723941713816e-4
108,51,2.8888555697066713e-4
108,52,2.8483516553979074e-4
108,53,2.820895097047858e-4
108,54,2.7962394835700106e-4
108,55,2.7714936027282977e-4
108,56,2.6766086388633955e-4
108,57,2.6268374434118867e-4
108,58,2.6128909895296046e-4
108,59,2.608216284978163e-4
108,60,2.543707948861912e-4
108,61,2.471934413905668e-4
108,62,2.445674535027666e-4
108,63,2.3486964270352863e-4
108,64,2.3633775884939796e-4
108,65,2.351783805402508e-4
108,66,2.3214316761115014e-4
108,67,2.338236276381161e-4
108,68,2.3579421830036105e-4
108,69,2.287160177299288e-4
108,70,2.331024705624806e-4
108,71,2.3173658766407473e-4
108,72,2.315463933144974e-4
108,73,2.3458760072610723e-4
108,74,2.3240298283505508e-4
108,75,2.3353118792577364e-4
108,76,2.3094583904253755e-4
108,77,2.3761952890025877e-4
108,78,2.3183955231132654e-4
108,79,2.2988414238097983e-4
108,80,2.2890152023583696e-4
108,81,2.2948350344378698e-4
108,82,2.355575413661074e-4
108,83,2.30185610415363e-4
108,84,2.3285374462293987e-4
108,85,2.2985058907275282e-4
108,86,2.3742265652237294e-4
108,87,2.3868957968135868e-4
108,88,2.374261970160819e-4
108,89,2.3915467469556346e-4
108,90,2.4531515875815047e-4
108,91,2.543738856909297e-4
108,92,2.576668535299389e-4
108,93,2.6068858187498057e-4
108,94,2.618564289504035e-4
108,95,2.768419036088357e-4
108,96,2.7685787677062624e-4
108,97,2.7894244347380066e-4
108,98,2.797331534998836e-4
108,99,2.847444954726348e-4
108,100,2.8801700057998046e-4
109,1,3.4633196450823686e-4
109,2,3.484154865528352e-4
109,3,3.41714673208565e-4
109,4,3.371786874690075e-4
109,5,3.299524629415003e-4
109,6,3.176423652257738e-4
109,7,3.0804536682272363e-4
109,8,2.9755501755015373e-4
109,9,2.8379670424697736e-4
109,10,2.6954525030431373e-4
109,11,2.541840607026218e-4
109,12,2.4808255595436577e-4
109,13,2.3726750083629587e-4
109,14,2.2300186759534465e-4
109,15,2.1563566688621806e-4
109,16,2.0951988849476425e-4
109,17,1.9890697180925538e-4
109,18,1.9141277563175196e-4
109,19,1.8259371342284613e-4
109,20,1.8313081478930134e-4
109,21,1.7541366261043264e-4
109,22,1.7341632045946733e-4
109,23,1.7409763646614014e-4
109,24,1.6750658880506993e-4
109,25,1.6876972554312703e-4
109,26,1.7171252527172127e-4
109,27,1.683414605136913e-4
109,28,1.761817170832868e-4
109,29,1.7834047772150176e-4
109,30,1.806007093571405e-4
109,31,1.8371327295694102e-4
109,32,1.9280187957793827e-4
109,33,1.9736378462640878e-4
109,34,2.04965174207055e-4
109,35,2.1435119734120929e-4
109,36,2.2046836673768685e-4
109,37,2.3600172285490414e-4
109,38,2.472682917395726e-4
109,39,2.587164148700104e-4
109,40,2.692585898184077e-4
109,41,2.835719741785712e-4
109,42,2.950712066220397e-4
109,43,3.0389517251777545e-4
109,44,3.1309976800733124e-4
109,45,3.2623682117526113e-4
109,46,3.3272602933083744e-4
109,47,3.4515619848812595e-4
109,48,3.434395731774594e-4
109,49,3.527115926982486e-4
109,50,3.5292928963357546e-4
109,51,3.505448099952631e-4
109,52,3.454917990360343e-4
109,53,3.4253153386300375e-4
109,54,3.3133228926017906e-4
109,55,3.249327176212548e-4
109,56,3.195372360632812e-4
109,57,3.0543313198859364e-4
109,58,2.9833376305333364e-4
109,59,2.861079086675192e-4
109,60,2.739063929569515e-4
109,61,2.6179434615482153e-4
109,62,2.495590668375907e-4
109,63,2.3344286310336663e-4
109,64,2.2960219123327344e-4
109,65,2.1510233763670126e-4
109,66,2.0704343459473082e-4
109,67,2.001255214416408e-4
109,68,1.9119430965354009e-4
109,69,1.8314587770994626e-4
109,70,1.808217778847859e-4
109,71,1.7402274869152693e-4
109,72,1.768104652329125e-4
109,73,1.6930322638863726e-4
109,74,1.7114735877737334e-4
109,75,1.738453228581329e-4
109,76,1.7064476195174295e-4
109,77,1.723313698009349e-4
109,78,1.7427284479671446e-4
109,79,1.76982370410824e-4
109,80,1.775726453129397e-4
109,81,1.8582691086968124e-4
109,82,1.8889708444326414e-4
109,83,2.0027816560682014e-4
109,84,2.016405570970341e-4
109,85,2.1184359803668427e-4
109,86,2.2314175057395046e-4
109,87,2.3344128749787694e-4
109,88,2.3945633136123043e-4
109,89,2.503040398779293e-4
109,90,2.685422549029638e-4
109,91,2.798848957934261e-4
109,92,2.841282238234329e-4
109,93,2.993566850912244e-4
109,94,3.163638445581946e-4
109,95,3.226003998998784e-4
109,96,3.3001875620946284e-4
109,97,3.4046448001811414e-4
109,98,3.454004014606497e-4
109,99,3.50025247476248e-4
109,100,3.5326585633582393e-4
110,1,2.9149627092086823e-4
110,2,2.918867650054633e-4
110,3,2.850375218865732e-4
110,4,2.842968394233628e-4
110,5,2.805494556791945e-4
110,6,2.6650176736662694e-4
110,7,2.672065554856897e-4
111,1,3.462657142503004e-4
111,2,3.493552225114895e-4
111,3,3.4610073586219833e-4
111,4,3.3415966347591846e-4
111,5,3.277498866726175e-4
111,6,3.200721922868318e-4
111,7,3.065460052535149e-4
111,8,2.9481146676848803e-4
111,9,2.8148463768351773e-4
111,10,2.698603777715981e-4
111,11,2.541514471946072e-4
111,12,2.4606382159949154e-4
111,13,2.3565954053938367e-4
111,14,2.284618445360869e-4
111,15,2.1105411605627794e-4
111,16,2.0468476541429483e-4
111,17,1.9587891998038937e-4
111,18,1.9023410293550851e-4
111,19,1.8211705459943926e-4
111,20,1.7929276717089287e-4
111,21,1.77837759386424e-4
111,22,1.6885065645897454e-4
111,23,1.7042294302336238e-4
111,24,1.7080912183077532e-4
111,25,1.6800155862956313e-4
111,26,1.7040242493260668e-4
111,27,1.6703843061571027e-4
111,28,1.7113229826356757e-4
111,29,1.7078980073130575e-4
111,30,1.750727230748228e-4
111,31,1.8164787952819033e-4
111,32,1.842967319124972e-4
111,33,1.9734443211346978e-4
111,34,2.0158231151607206e-4
111,35,2.0875561914928e-4
111,36,2.19477619223172e-4
111,37,2.3000598078959825e-4
111,38,2.459402259313997e-4
111,39,2.554548278831263e-4
111,40,2.6770395926092703e-4
111,41,2.8561857321955306e-4
111,42,2.93663780469929e-4
111,43,3.066014347218426e-4
111,44,3.170604266490221e-4
111,45,3.250438518213879e-4
111,46,3.3656217367089493e-4
111,47,3.3909169192680163e-4
111,48,3.503821168513136e-4
111,49,3.5523838132831806e-4
111,50,3.517405999988508e-4
111,51,3.4791977051271724e-4
111,52,3.5140274175114814e-4
111,53,3.418079242868391e-4
111,54,3.3488171937546705e-4
111,55,3.268467273436351e-4
111,56,3.201942716966436e-4
111,57,3.1006284182310537e-4
111,58,2.940355149710068e-4
111,59,2.8680900160648763e-4
111,60,2.740114240728998e-4
111,61,2.6180168119273675e-4
111,62,2.4470962057353745e-4
111,63,2.3854646266485745e-4
111,64,2.241996528488379e-4
111,65,2.1642146503875708e-4
111,66,2.0531449964295007e-4
111,67,1.9910700722274876e-4
111,68,1.8664369219334307e-4
111,69,1.8039034711618462e-4
111,70,1.75642469587183e-4
111,71,1.779148804762061e-4
111,72,1.7215190983856256e-4
111,73,1.646681452292841e-4
111,74,1.6672306669587598e-4
111,75,1.6710967178950502e-4
111,76,1.680715533215833e-4
111,77,1.6805400660397274e-4
111,78,1.7047521695382156e-4
111,79,1.6908593219730348e-4
111,80,1.7551869218426414e-4
111,81,1.8016908715603593e-4
111,82,1.8532526614026227e-4
111,83,1.9060260562657436e-4
111,84,2.051840549571875e-4
111,85,2.1279441599358955e-4
111,86,2.167816662612324e-4
111,87,2.3267436521319014e-4
111,88,2.4096626929532138e-4
111,89,2.598613516548863e-4
111,90,2.694874373182989e-4
111,91,2.8376940260253113e-4
111,92,2.918341162898276e-4
111,93,3.0452192627459444e-4
111,94,3.125455730834441e-4
111,95,3.2291876186634535e-4
111,96,3.341371885772312e-4
111,97,3.4224555584049e-4
111,98,3.473306590218302e-4
111,99,3.528547808133888e-4
111,100,3.52989468688031e-4
112,1,2.9514696198686705e-4
112,2,2.918384204361973e-4
112,3,2.8353907324741174e-4
112,4,2.854410685833955e-4
112,5,2.841071555199983e-4
112,6,2.743999590362591e-4
112,7,2.723874102008069e-4
112,8,2.599990407380924e-4
112,9,2.6305245742438537e-4
112,10,2.542852727453106e-4
112,11,2.483289163953943e-4
112,12,2.4796963740783567e-4
112,13,2.3993244365104412e-4
112,14,2.3567277598817866e-4
112,15,2.2893034027338758e-4
112,16,2.325858122539115e-4
112,17,2.2480824347965233e-4
112,18,2.2871322038908276e-4
112,19,2.2788859890880163e-4
112,20,2.2579096821149594e-4
112,21,2.265933531168498e-4
112,22,2.2734283957775037e-4
112,23,2.2456532883439583e-4
112,24,2.2638068918493794e-4
112,25,2.3302628261647574e-4
112,26,2.3173718254368176e-4
112,27,2.284050060260475e-4
112,28,2.2711246139553743e-4
112,29,2.320870040356468e-4
112,30,2.2275330185190666e-4
112,31,2.2743086914439365e-4
112,32,2.2268313617255419e-4
112,33,2.2708449334259194e-4
112,34,2.283511036054978e-4
112,35,2.3077197420975627e-4
112,36,2.35250967124194e-4
112,37,2.3692038827434985e-4
112,38,2.4306116777336699e-4
112,39,2.4708228300202137e-4
112,40,2.493635002410221e-4
112,41,2.559728644372157e-4
112,42,2.624314416491413e-4
112,43,2.690787864377767e-4
112,44,2.693410202698754e-4
112,45,2.7400776076984344e-4
112,46,2.822338676078618e-4
112,47,2.860247139015398e-4
112,48,2.913067577025331e-4
112,49,2.915652595937331e-4
112,50,2.8971109889716845e-4
112,51,2.88251361818985e-4
112,52,2.9051617156586486e-4
112,53,2.870806278788169e-4
112,54,2.842077840439014e-4
112,55,2.830599123442111e-4
112,56,2.7435778126908656e-4
112,57,2.678466381163503e-4
112,58,2.6317206957025065e-4
112,59,2.576086996034974e-4
112,60,2.553324203028568e-4
112,61,2.490924743169565e-4
112,62,2.4283781538186e-4
112,63,2.3913520701380255e-4
112,64,2.3751293690724146e-4
112,65,2.3007132519939764e-4
112,66,2.255702149815165e-4
112,67,2.268711094673379e-4
112,68,2.3170714038600916e-4
112,69,2.2640075408849748e-4
112,70,2.295752371461032e-4
112,71,2.2907697232187697e-4
112,72,2.3156157544406705e-4
112,73,2.296571695701414e-4
112,74,2.2686958410695986e-4
112,75,2.316409160882281e-4
112,76,2.3009099473765131e-4
112,77,2.278059235792191e-4
112,78,2.2967069064558894e-4
112,79,2.2918234880012109e-4
112,80,2.2661422507825574e-4
112,81,2.294160747066639e-4
112,82,2.249073713723584e-4
112,83,2.2996933709251163e-4
112,84,2.2971085481316868e-4
112,85,2.2892695066186635e-4
112,86,2.3082582302049167e-4
112,87,2.3959567649873173e-4
112,88,2.384012212182211e-4
112,89,2.4371701902868036e-4
112,90,2.5232598921341395e-4
112,91,2.5859210815628393e-4
112,92,2.6105889083554703e-4
112,93,2.651737744702564e-4
112,94,2.661408379071472e-4
112,95,2.776259998029596e-4
112,96,2.8290731760384345e-4
112,97,2.89769550258349e-4
112,98,2.887921548525357e-4
112,99,2.9089945310859785e-4
112,100,2.9402939279340144e-4
113,1,3.4726453264868207e-4
113,2,3.4815447880668764e-4
113,3,3.434798076393236e-4
113,4,3.3759146408713985e-4
113,5,3.3206564177057325e-4
113,6,3.2061558537088475e-4
113,7,3.074923772428384e-4
113,8,3.000516610427835e-4
113,9,2.901359943404945e-4
113,10,2.709282507551138e-4
113,11,2.5664965868337045e-4
113,12,2.4659490603238566e-4
113,13,2.3583919169478386e-4
113,14,2.2225630600371807e-4
113,15,2.1004817306681986e-4
113,16,2.0603901332573717e-4
113,17,1.9833914357408156e-4
113,18,1.871867864803693e-4
113,19,1.8087290412408747e-4
113,20,1.7938392995378957e-4
113,21,1.710294469480296e-4
113,22,1.7335008195095051e-4
113,23,1.6439337446795356e-4
113,24,1.6714364909786646e-4
113,25,1.6634959183382396e-4
113,26,1.6921410465764114e-4
113,27,1.7052228900043932e-4
113,28,1.6933525357502342e-4
113,29,1.7299283919341006e-4
113,30,1.7489230827069852e-4
113,31,1.8376888621210346e-4
113,32,1.8762974015692474e-4
113,33,1.994858893823675e-4
113,34,2.0064909811245984e-4
113,35,2.1184717099264176e-4
113,36,2.1923506502949576e-4
113,37,2.3502555284958152e-4
113,38,2.45739431117747e-4
113,39,2.5681222917416633e-4
113,40,2.673342249362326e-4
113,41,2.823145774807365e-4
113,42,2.9522267377672727e-4
113,43,3.020146586046717e-4
113,44,3.159695138061578e-4
113,45,3.2829634952057085e-4
113,46,3.3972073008809204e-4
113,47,3.421416250750211e-4
113,48,3.458704686666723e-4
113,49,3.498514061296294e-4
113,50,3.4891034609198126e-4
113,51,3.5467557499585707e-4
113,52,3.512831689624191e-4
113,53,3.415888436602672e-4
113,54,3.3700239777529093e-4
113,55,3.3154474597356327e-4
113,56,3.2104894152017237e-4
113,57,3.1146197139735266e-4
113,58,3.023628403395023e-4
113,59,2.853361987657713e-4
114,1,3.00133298373345e-4
114,2,3.061344219752778e-4
114,3,2.9892611790938053e-4
114,4,2.9551547501826197e-4
114,5,2.9058673086930725e-4
114,6,2.845947621781748e-4
114,7,2.853464910494468e-4
114,8,2.73049857081384e-4
114,9,2.6549064012860286e-4
114,10,2.5791333465988e-4
114,11,2.5555103136235544e-4
114,12,2.4711441331586774e-4
114,13,2.4021111642505332e-4
114,14,2.3412209242538605e-4
114,15,2.3193385024415322e-4
114,16,2.2744786342486468e-4
114,17,2.237302930330452e-4
114,18,2.20848236736294e-4
114,19,2.1728743920086896e-4
114,20,2.1654360193429348e-4
114,21,2.1213184907465683e-4
114,22,2.1599943732044226e-4
114,23,2.113172532214397e-4
114,24,2.1128629916683473e-4
114,25,2.1223541871642743e-4
114,26,2.151753556896074e-4
114,27,2.1418045166330803e-4
114,28,2.1237786739363026e-4
114,29,2.0957124942147808e-4
114,30,2.1077317256374054e-4
114,31,2.1665049886209964e-4
114,32,2.1693212048219145e-4
114,33,2.1453394692721596e-4
114,34,2.2413399060178843e-4
114,35,2.2373266236756545e-4
114,36,2.247256028570161e-4
114,37,2.3043457064334335e-4
114,38,2.2905667588826977e-4
114,39,2.454464330456814e-4
114,40,2.462497258620022e-4
114,41,2.544793205703362e-4
114,42,2.5885676912406773e-4
114,43,2.633233977250353e-4
114,44,2.7468736871178405e-4
114,45,2.757592564663596e-4
114,46,2.888004283203516e-4
114,47,2.9343538375685175e-4
114,48,2.9775380918182007e-4
114,49,2.9696185729226446e-4
114,50,3.013561889672993e-4
114,51,3.026483472700715e-4
114,52,3.1070814499183677e-4
114,53,3.062605517042225e-4
114,54,3.0401777923022235e-4
114,55,3.029902646381574e-4
114,56,3.008254667648018e-4
114,57,2.9219156212621593e-4
114,58,2.869283937971006e-4
114,59,2.8419462146350927e-4
114,60,2.760636121148339e-4
114,61,2.6524558249291664e-4
114,62,2.6157133177128215e-4
114,63,2.563845136237129e-4
114,64,2.493518294229711e-4
114,65,2.3913173637404728e-4
114,66,2.361135022866494e-4
114,67,2.2753594110696868e-4
114,68,2.2365894088430212e-4
114,69,2.2325751768700886e-4
114,70,2.2439529853565253e-4
114,71,2.131141289425907e-4
114,72,2.1801253629406264e-4
114,73,2.1833717695341032e-4
114,74,2.1344501447446328e-4
114,75,2.1350237655999043e-4
114,76,2.1414259379140614e-4
114,77,2.0848521131192798e-4
114,78,2.1517469695656456e-4
114,79,2.1391325639703033e-4
114,80,2.144096613388084e-4
114,81,2.172693363263905e-4
114,82,2.108728609965832e-4
114,83,2.148385013130124e-4
114,84,2.158419621301375e-4
114,85,2.1632455153632139e-4
114,86,2.1549306886490852e-4
114,87,2.1924855945411608e-4
114,88,2.235052693864656e-4
114,89,2.2780949581557245e-4
114,90,2.3749812238170454e-4
114,91,2.4046014239490024e-4
114,92,2.4696574901690837e-4
114,93,2.509386834810656e-4
114,94,2.62696162549954e-4
114,95,2.6536397934567467e-4
114,96,2.7180460850701767e-4
114,97,2.793360536868487e-4
114,98,2.846785187934551e-4
114,99,2.928182515089403e-4
114,100,2.9929638127498473e-4
115,1,3.098356629513532e-4
115,2,3.0486955369949e-4
115,3,2.9907781596876166e-4
115,4,2.932285864503166e-4
115,5,2.901470208738032e-4
115,6,2.893227648011105e-4
115,7,2.762122219418884e-4
115,8,2.7560433819635497e-4
115,9,2.6940825295243033e-4
115,10,2.559275310605692e-4
115,11,2.5175882318862993e-4
115,12,2.441507897881485e-4
115,13,2.4068602468208216e-4
115,14,2.3880126558373084e-4
115,15,2.2761356440510215e-4
115,16,2.240827620003123e-4
115,17,2.2069832480967356e-4
115,18,2.1966669296127303e-4
115,19,2.2114349161159427e-4
115,20,2.1498601596336715e-4
115,21,2.1220347104246597e-4
115,22,2.1240168109018173e-4
115,23,2.1972263146366485e-4
115,24,2.1349980365771503e-4
115,25,2.0630551232858916e-4
115,26,2.1507214419085637e-4
115,27,2.1591952770014743e-4
115,28,2.106527329893132e-4
115,29,2.127660578948735e-4
115,30,2.1494913578057044e-4
115,31,2.13837601441351e-4
115,32,2.118237131479157e-4
115,33,2.16907293665896e-4
115,34,2.1963620592105695e-4
115,35,2.217795484107979e-4
115,36,2.229452504822405e-4
115,37,2.3052455314967127e-4
115,38,2.3100513856621365e-4
115,39,2.3851546143904216e-4
115,40,2.4572039853062115e-4
115,41,2.4958389662115156e-4
115,42,2.5819079009557674e-4
115,43,2.660499107877622e-4
115,44,2.739361516279686e-4
115,45,2.787725945077334e-4
115,46,2.8768875391393603e-4
115,47,2.8827596736841215e-4
115,48,2.9734719208333106e-4
115,49,2.996126784281531e-4
115,50,3.012793395892261e-4
115,51,3.0958143871263763e-4
115,52,3.1016081610260273e-4
115,53,3.060277621481239e-4
115,54,3.0142740510991957e-4
115,55,2.9954802247580904e-4
115,56,2.967368465656105e-4
115,57,2.9304438788543374e-4
115,58,2.850776021831718e-4
115,59,2.8160052204609517e-4
115,60,2.746280891437162e-4
115,61,2.664229289551684e-4
115,62,2.633199115066641e-4
115,63,2.513790121216709e-4
115,64,2.446025205710286e-4
115,65,2.4231550543478715e-4
115,66,2.3402656376884094e-4
115,67,2.2686009100995994e-4
115,68,2.2814107636472337e-4
115,69,2.2003552717811284e-4
115,70,2.2354674963206316e-4
115,71,2.184430623529297e-4
115,72,2.148970878633885e-4
115,73,2.153203721624796e-4
115,74,2.132776388409203e-4
115,75,2.1813066733101873e-4
115,76,2.0937041561638949e-4
115,77,2.1116219496284582e-4
115,78,2.1516554636748589e-4
115,79,2.095733771909662e-4
115,80,2.1201419653056223e-4
115,81,2.1289683463512343e-4
115,82,2.1476239248890665e-4
115,83,2.1368123934265148e-4
115,84,2.1658982768802407e-4
115,85,2.1591649204780837e-4
115,86,2.2033113157513592e-4
115,87,2.2016898054510073e-4
115,88,2.2692696115375935e-4
115,89,2.236141137416022e-4
115,90,2.3310739213111908e-4
115,91,2.3699254378989196e-4
115,92,2.428214212960981e-4
115,93,2.475265815179897e-4
115,94,2.581883151171814e-4
115,95,2.609106338304053e-4
115,96,2.715025396221194e-4
115,97,2.790317688739433e-4
115,98,2.8316594381751816e-4
115,99,2.8730517922603816e-4
115,100,2.9856040662300807e-4
116,1,3.0407226202911944e-4
116,2,3.045405063509978e-4
116,3,3.042090183219243e-4
116,4,2.9813577889465596e-4
116,5,2.8961008438535004e-4
116,6,2.9005351098232543e-4
116,7,2.79226675180403e-4
116,8,2.762666706983071e-4
116,9,2.644830837864508e-4
116,10,2.561700558042749e-4
116,11,2.5285015167684393e-4
116,12,2.4788615858277235e-4
116,13,2.349204864145937e-4
116,14,2.3777241501619505e-4
116,15,2.2969693612770575e-4
116,16,2.2649973385822415e-4
116,17,2.215234314095414e-4
116,18,2.1773971475883683e-4
116,19,2.1580392904658102e-4
116,20,2.1552886842204439e-4
116,21,2.143180982224695e-4
116,22,2.111462259536275e-4
116,23,2.1698777992351168e-4
116,24,2.139017256400675e-4
116,25,2.128057386491611e-4
116,26,2.0895343945932242e-4
116,27,2.1299401558670826e-4
116,28,2.1292808767210943e-4
116,29,2.109336893682943e-4
116,30,2.1325452605622312e-4
116,31,2.1985943156614747e-4
116,32,2.2132156604918158e-4
116,33,2.2099453720483044e-4
116,34,2.2347957381209108e-4
116,35,2.2271692570304658e-4
116,36,2.2460317712403167e-4
116,37,2.3294046610849227e-4
116,38,2.3940558332346108e-4
116,39,2.3762645182056762e-4
116,40,2.4404213823581427e-4
116,41,2.481595283331939e-4
116,42,2.598712412944749e-4
116,43,2.694743602180431e-4
116,44,2.7239587749572786e-4
116,45,2.7591127751893843e-4
116,46,2.855765891630163e-4
116,47,2.936872132262192e-4
116,48,2.9822155140541015e-4
116,49,3.050826073601348e-4
116,50,3.031062097812973e-4
116,51,3.059013770627049e-4
116,52,3.059086663072003e-4
116,53,3.0713389269624615e-4
116,54,3.0580425621698536e-4
116,55,3.033930266990525e-4
116,56,3.0045481245635113e-4
116,57,2.8861396632171303e-4
116,58,2.92252397324279e-4
116,59,0.00027812254598913564
116,60,2.729424706687591e-4
116,61,2.7133152293485973e-4
116,62,2.577233623399143e-4
116,63,2.5782254347650127e-4
116,64,2.436831445025638e-4
116,65,2.4273455521534252e-4
116,66,2.306275212430108e-4
116,67,2.3668179885710653e-4
116,68,2.2371936923746438e-4
116,69,2.2381518151637762e-4
116,70,2.187683933002298e-4
116,71,2.171595098700334e-4
116,72,2.193824910156565e-4
116,73,2.1461206414041394e-4
116,74,2.161715395332657e-4
116,75,2.1507245726838314e-4
116,76,2.1086414408687698e-4
116,77,2.1446889831720103e-4
116,78,2.1233195829014134e-4
116,79,2.1336677395035407e-4
116,80,2.10786010747696e-4
116,81,2.1465674157111905e-4
116,82,2.159717772269422e-4
116,83,2.122807019746979e-4
116,84,2.1670120429734924e-4
116,85,2.1781247296662854e-4
116,86,2.200832041814952e-4
116,87,2.2214230622218497e-4
116,88,2.2379976921418394e-4
116,89,2.290993101251069e-4
116,90,2.2784488840077736e-4
116,91,2.4362523833996872e-4
116,92,2.489587100041611e-4
116,93,2.4830830348752155e-4
116,94,2.592677019650357e-4
116,95,2.656694033701854e-4
116,96,2.717166817897612e-4
116,97,2.7900815538268406e-4
116,98,2.876490518598291e-4
116,99,2.8900962479494176e-4
116,100,2.9841812247212934e-4
117,1,3.0545077532126305e-4
117,2,3.042154945058162e-4
